asset_type,asset_name,source_bundle,output_path,path_id,width,height
Texture2D,PlatePlastic,itemsgroup_assets_lootplateplastic_3747712194e50b0493710750b028f56c.bundle,exported_icons\Texture2D\PlatePlastic.png,7981398845975402045,256,256
Texture2D,Polisher,itemsgroup_assets_lootpolisher_ff40a6f96f10f84285e519adabe7fc6f.bundle,exported_icons\Texture2D\Polisher.png,8426143544273617185,256,256
Texture2D,PolycarbonateTube,itemsgroup_assets_lootpolycarbonatetube_6ff680d7833f8655ea4d16d74fc6e7ba.bundle,exported_icons\Texture2D\PolycarbonateTube.png,-2866437368175383895,256,256
Texture2D,PoolBall_01_Orange_05,itemsgroup_assets_lootpoolball_01_68f1ed399e1e40fe1fabbcda3a84959c.bundle,exported_icons\Texture2D\PoolBall_01_Orange_05.png,-8394387730912058079,256,256
Texture2D,PoolBall_01_BlueStripe_10,itemsgroup_assets_lootpoolball_01_68f1ed399e1e40fe1fabbcda3a84959c.bundle,exported_icons\Texture2D\PoolBall_01_BlueStripe_10.png,-6748200427282332666,256,256
Texture2D,PoolBall_01_OrangeStripe_13,itemsgroup_assets_lootpoolball_01_68f1ed399e1e40fe1fabbcda3a84959c.bundle,exported_icons\Texture2D\PoolBall_01_OrangeStripe_13.png,-5425161146983864769,256,256
Texture2D,PoolBall_01_Yellow_01,itemsgroup_assets_lootpoolball_01_68f1ed399e1e40fe1fabbcda3a84959c.bundle,exported_icons\Texture2D\PoolBall_01_Yellow_01.png,-5074701497975454871,256,256
Texture2D,PoolBall_01_Blue_02,itemsgroup_assets_lootpoolball_01_68f1ed399e1e40fe1fabbcda3a84959c.bundle,exported_icons\Texture2D\PoolBall_01_Blue_02.png,-1809159811904248812,256,256
Texture2D,PoolBall_01_Black_08,itemsgroup_assets_lootpoolball_01_68f1ed399e1e40fe1fabbcda3a84959c.bundle,exported_icons\Texture2D\PoolBall_01_Black_08.png,-1456929225217820487,256,256
Texture2D,PoolBall_01_RedStripe_11,itemsgroup_assets_lootpoolball_01_68f1ed399e1e40fe1fabbcda3a84959c.bundle,exported_icons\Texture2D\PoolBall_01_RedStripe_11.png,407160316493582601,256,256
Texture2D,PoolBall_01_PurpleStripe_12,itemsgroup_assets_lootpoolball_01_68f1ed399e1e40fe1fabbcda3a84959c.bundle,exported_icons\Texture2D\PoolBall_01_PurpleStripe_12.png,671389520099255176,256,256
Texture2D,PoolBall_01_GreenStripe_14,itemsgroup_assets_lootpoolball_01_68f1ed399e1e40fe1fabbcda3a84959c.bundle,exported_icons\Texture2D\PoolBall_01_GreenStripe_14.png,755779406432556519,256,256
Texture2D,PoolBall_01,itemsgroup_assets_lootpoolball_01_68f1ed399e1e40fe1fabbcda3a84959c.bundle,exported_icons\Texture2D\PoolBall_01.png,3044440168241360721,256,256
Texture2D,PoolBall_01_Darkred_07,itemsgroup_assets_lootpoolball_01_68f1ed399e1e40fe1fabbcda3a84959c.bundle,exported_icons\Texture2D\PoolBall_01_Darkred_07.png,3592669362472949279,256,256
Texture2D,PoolBall_01_Green_06,itemsgroup_assets_lootpoolball_01_68f1ed399e1e40fe1fabbcda3a84959c.bundle,exported_icons\Texture2D\PoolBall_01_Green_06.png,3616026505579227710,256,256
Texture2D,PoolBall_01_DarkredStripe_15,itemsgroup_assets_lootpoolball_01_68f1ed399e1e40fe1fabbcda3a84959c.bundle,exported_icons\Texture2D\PoolBall_01_DarkredStripe_15.png,4046500234246762817,256,256
Texture2D,PoolBall_01_Purple_04,itemsgroup_assets_lootpoolball_01_68f1ed399e1e40fe1fabbcda3a84959c.bundle,exported_icons\Texture2D\PoolBall_01_Purple_04.png,4479367348739884197,256,256
Texture2D,PoolBall_01_YellowStripe_09,itemsgroup_assets_lootpoolball_01_68f1ed399e1e40fe1fabbcda3a84959c.bundle,exported_icons\Texture2D\PoolBall_01_YellowStripe_09.png,7302515788372109092,256,256
Texture2D,PoolBall_01_Red_03,itemsgroup_assets_lootpoolball_01_68f1ed399e1e40fe1fabbcda3a84959c.bundle,exported_icons\Texture2D\PoolBall_01_Red_03.png,8785345958865398272,256,256
Texture2D,PortableHammock,itemsgroup_assets_lootportablehammock_ab94294e6cb3d4ce5c7c8dba23d061c7.bundle,exported_icons\Texture2D\PortableHammock.png,-6811584361715366432,512,512
Texture2D,Powerbank_02,itemsgroup_assets_lootpowerbank_796f9652aeb2a9e15d5931bd6942ce18.bundle,exported_icons\Texture2D\Powerbank_02.png,-2977198383461397044,512,512
Texture2D,Powerbank,itemsgroup_assets_lootpowerbank_796f9652aeb2a9e15d5931bd6942ce18.bundle,exported_icons\Texture2D\Powerbank.png,3930716728708982789,256,256
Texture2D,PowerSupply_01_B,itemsgroup_assets_lootpowersupply_01_b_d45588f82b7de50c92cb70ba2edc8e28.bundle,exported_icons\Texture2D\PowerSupply_01_B.png,3128606338763449721,256,256
Texture2D,Radar,itemsgroup_assets_lootradar_a88bb7e12baa8c370daa844e0acc98c8.bundle,exported_icons\Texture2D\Radar.png,6371504424972670131,512,512
Texture2D,Radio_01,itemsgroup_assets_lootradio_01_62341c7d85b6102edb1f508b14fa0c35.bundle,exported_icons\Texture2D\Radio_01.png,294989159091621534,256,256
Texture2D,Radio_02,itemsgroup_assets_lootradio_02_971295c16df39ac0b16e5e03d07ea4eb.bundle,exported_icons\Texture2D\Radio_02.png,-6479142183984438184,256,256
Texture2D,Rags_01_M,itemsgroup_assets_lootrags_01_m_1b52b5d483baeb587177ade12d2c1ede.bundle,exported_icons\Texture2D\Rags_01_M.png,649814703139671074,256,256
Texture2D,Reagent,itemsgroup_assets_lootreagent_5f34ea5592fad91a1b451fd253e44a64.bundle,exported_icons\Texture2D\Reagent.png,-8099962235759589547,128,128
Texture2D,Acid,itemsgroup_assets_lootreagent_5f34ea5592fad91a1b451fd253e44a64.bundle,exported_icons\Texture2D\Acid.png,1149594284498666840,128,128
Texture2D,Recycled_Garbage,itemsgroup_assets_lootrecycled_garbage_fa446c10f63a0eeacb46abf3e409b1a3.bundle,exported_icons\Texture2D\Recycled_Garbage.png,-1073416905007216795,256,256
Texture2D,ReinforcedCable,itemsgroup_assets_lootreinforcedcable_eb34c18352f65d74ab4f809649c54afd.bundle,exported_icons\Texture2D\ReinforcedCable.png,7108061978859047717,256,256
Texture2D,ReinforcedPipe_01_M,itemsgroup_assets_lootreinforcedpipe_01_m_57018e4f9a78fe30c29843fb54ddb6b7.bundle,exported_icons\Texture2D\ReinforcedPipe_01_M.png,-1203105286686818416,256,256
Texture2D,ReinforcedThread_POLYESTER,itemsgroup_assets_lootreinforcedthread_84dfd74734f308ebc46a3aac81fa36d3.bundle,exported_icons\Texture2D\ReinforcedThread_POLYESTER.png,-7813562597970316377,256,256
Texture2D,ReinforcedThread_Cotton,itemsgroup_assets_lootreinforcedthread_84dfd74734f308ebc46a3aac81fa36d3.bundle,exported_icons\Texture2D\ReinforcedThread_Cotton.png,-5725288150325333880,256,256
Texture2D,ReinforcedThread_NEYLON,itemsgroup_assets_lootreinforcedthread_84dfd74734f308ebc46a3aac81fa36d3.bundle,exported_icons\Texture2D\ReinforcedThread_NEYLON.png,-5271687073386874662,256,256
Texture2D,ReinforcedThread_TARPAULIN,itemsgroup_assets_lootreinforcedthread_84dfd74734f308ebc46a3aac81fa36d3.bundle,exported_icons\Texture2D\ReinforcedThread_TARPAULIN.png,3274525732197645640,256,256
Texture2D,ReinforcedThread,itemsgroup_assets_lootreinforcedthread_84dfd74734f308ebc46a3aac81fa36d3.bundle,exported_icons\Texture2D\ReinforcedThread.png,5128075511107931289,256,256
Texture2D,Relay_01_S,itemsgroup_assets_lootrelay_01_s_bfb5f12c34d4670537d623e269836e2f.bundle,exported_icons\Texture2D\Relay_01_S.png,-7738212526530357250,128,128
Texture2D,RepairKit_03,itemsgroup_assets_lootrepairkit_5a33ec07a87a733c6e0774cea47e89ed.bundle,exported_icons\Texture2D\RepairKit_03.png,-8827600333803765150,256,256
Texture2D,RepairKit,itemsgroup_assets_lootrepairkit_5a33ec07a87a733c6e0774cea47e89ed.bundle,exported_icons\Texture2D\RepairKit.png,4168837273047265165,256,256
Texture2D,RepairKit_02,itemsgroup_assets_lootrepairkit_5a33ec07a87a733c6e0774cea47e89ed.bundle,exported_icons\Texture2D\RepairKit_02.png,6514806405289272634,256,256
Texture2D,RepairKit_04,itemsgroup_assets_lootrepairkit_5a33ec07a87a733c6e0774cea47e89ed.bundle,exported_icons\Texture2D\RepairKit_04.png,8932309139460648275,256,256
Texture2D,RepairKitLarge01LJ,itemsgroup_assets_lootrepairkitlarge_502ac8defc6a6858c366f695cf6e46e0.bundle,exported_icons\Texture2D\RepairKitLarge01LJ.png,322728718285150075,512,512
Texture2D,RepairKitLarge01HP,itemsgroup_assets_lootrepairkitlarge_502ac8defc6a6858c366f695cf6e46e0.bundle,exported_icons\Texture2D\RepairKitLarge01HP.png,2372408272545120156,512,512
Texture2D,RepairKitLarge01,itemsgroup_assets_lootrepairkitlargeold_a6e36114bf199c80334f2024791499a6.bundle,exported_icons\Texture2D\RepairKitLarge01.png,-6055783269941584228,512,512
Texture2D,RepairKitLarge02,itemsgroup_assets_lootrepairkitlargeold_a6e36114bf199c80334f2024791499a6.bundle,exported_icons\Texture2D\RepairKitLarge02.png,-1718221303865792678,512,512
Texture2D,RepairKitMedium01HP,itemsgroup_assets_lootrepairkitmedium_600db3059c00e7a03b5ca7daf2704277.bundle,exported_icons\Texture2D\RepairKitMedium01HP.png,-4558957363632764400,256,256
Texture2D,RepairKitMedium01Leakage,itemsgroup_assets_lootrepairkitmedium_600db3059c00e7a03b5ca7daf2704277.bundle,exported_icons\Texture2D\RepairKitMedium01Leakage.png,-3604090139842439242,256,256
Texture2D,RepairKitMedium01Jammed,itemsgroup_assets_lootrepairkitmedium_600db3059c00e7a03b5ca7daf2704277.bundle,exported_icons\Texture2D\RepairKitMedium01Jammed.png,5719270017564181717,256,256
Texture2D,RepairKitMedium02,itemsgroup_assets_lootrepairkitmediumold_5183558d081349889b4bef55d40442a0.bundle,exported_icons\Texture2D\RepairKitMedium02.png,-5693972321627271902,256,256
Texture2D,RepairKitMedium01,itemsgroup_assets_lootrepairkitmediumold_5183558d081349889b4bef55d40442a0.bundle,exported_icons\Texture2D\RepairKitMedium01.png,-1157002894505512750,256,256
Texture2D,RepairKitMedium03,itemsgroup_assets_lootrepairkitmediumold_5183558d081349889b4bef55d40442a0.bundle,exported_icons\Texture2D\RepairKitMedium03.png,241245055592102475,256,256
Texture2D,RepairKitSmall01HP,itemsgroup_assets_lootrepairkitsmall_0f7cb9a3b4375de5bc864257e796aeea.bundle,exported_icons\Texture2D\RepairKitSmall01HP.png,-7639161194055365510,256,256
Texture2D,RepairKitSmall01Jammed,itemsgroup_assets_lootrepairkitsmall_0f7cb9a3b4375de5bc864257e796aeea.bundle,exported_icons\Texture2D\RepairKitSmall01Jammed.png,-5134533944786091830,256,256
Texture2D,RepairKitSmall01Leakage,itemsgroup_assets_lootrepairkitsmall_0f7cb9a3b4375de5bc864257e796aeea.bundle,exported_icons\Texture2D\RepairKitSmall01Leakage.png,-3938128904200833533,256,256
Texture2D,RepairKitSmall01BuiltIn,itemsgroup_assets_lootrepairkitsmall_0f7cb9a3b4375de5bc864257e796aeea.bundle,exported_icons\Texture2D\RepairKitSmall01BuiltIn.png,-1251658728703641603,256,256
Texture2D,RepairKitSmall07,itemsgroup_assets_lootrepairkitsmallold_24bfdd94c715783c9437b2e332a9d421.bundle,exported_icons\Texture2D\RepairKitSmall07.png,-8500691621283078280,256,256
Texture2D,RepairKitSmall03,itemsgroup_assets_lootrepairkitsmallold_24bfdd94c715783c9437b2e332a9d421.bundle,exported_icons\Texture2D\RepairKitSmall03.png,-6215383983178709221,256,256
Texture2D,RepairKitSmall05,itemsgroup_assets_lootrepairkitsmallold_24bfdd94c715783c9437b2e332a9d421.bundle,exported_icons\Texture2D\RepairKitSmall05.png,-5880685367568217526,256,256
Texture2D,RepairKitSmall01,itemsgroup_assets_lootrepairkitsmallold_24bfdd94c715783c9437b2e332a9d421.bundle,exported_icons\Texture2D\RepairKitSmall01.png,-5757470372223880936,256,256
Texture2D,RepairKitSmall04,itemsgroup_assets_lootrepairkitsmallold_24bfdd94c715783c9437b2e332a9d421.bundle,exported_icons\Texture2D\RepairKitSmall04.png,-4966103155885727848,256,256
Texture2D,RepairKitSmall06,itemsgroup_assets_lootrepairkitsmallold_24bfdd94c715783c9437b2e332a9d421.bundle,exported_icons\Texture2D\RepairKitSmall06.png,-4843001763401398825,256,256
Texture2D,RepairKitSmall02,itemsgroup_assets_lootrepairkitsmallold_24bfdd94c715783c9437b2e332a9d421.bundle,exported_icons\Texture2D\RepairKitSmall02.png,5399597558514668431,256,256
Texture2D,RobotFigure_01_S,itemsgroup_assets_lootrobotfigure_01_s_d836be22fe79144d1ac829f6062c27b4.bundle,exported_icons\Texture2D\RobotFigure_01_S.png,7950184214643978083,256,256
Texture2D,S_Level,itemsgroup_assets_loots_level_13fd1bc3cf98a7c418b6b08b6365d368.bundle,exported_icons\Texture2D\S_Level.png,-6013506613360514009,256,256
Texture2D,Samovar,itemsgroup_assets_lootsamovar_fa2d13d4371c6ad2ff304a7d90b64158.bundle,exported_icons\Texture2D\Samovar.png,8802249180556602565,512,512
Texture2D,Saw,itemsgroup_assets_lootsaw_8b4a38f82f263e812b3514e46934936a.bundle,exported_icons\Texture2D\Saw.png,8113043002440870228,256,256
Texture2D,ScanerQR,itemsgroup_assets_lootscanerqr_37ac52ec29b45e925a530572bfba008c.bundle,exported_icons\Texture2D\ScanerQR.png,1090157358425720300,256,256
Texture2D,Scissors,itemsgroup_assets_lootscissors_e0ef6d100e93f28ee46b3ce1dfc37476.bundle,exported_icons\Texture2D\Scissors.png,5316158822173767314,256,256
Texture2D,Screw_01,itemsgroup_assets_lootscrew_01_63a76695e1ffac1a40bb1640bd72b7d4.bundle,exported_icons\Texture2D\Screw_01.png,-6874202110594171839,128,128
Texture2D,Screwdriver,itemsgroup_assets_lootscrewdriver_51d611e0bf052c8d22f9a48a520c4735.bundle,exported_icons\Texture2D\Screwdriver.png,7881614908825301978,256,256
Texture2D,FoodTube,itemsgroup_assets_lootsealant_41acc3d23ffcfb9d97e3d434d8622e31.bundle,exported_icons\Texture2D\FoodTube.png,-3840545755041075832,256,256
Texture2D,ThermalPaste,itemsgroup_assets_lootsealant_41acc3d23ffcfb9d97e3d434d8622e31.bundle,exported_icons\Texture2D\ThermalPaste.png,-775906790353182084,256,256
Texture2D,Sealant,itemsgroup_assets_lootsealant_41acc3d23ffcfb9d97e3d434d8622e31.bundle,exported_icons\Texture2D\Sealant.png,6981918792457438009,256,256
Texture2D,Sensor_02,itemsgroup_assets_lootsensor_c4e4411d7dd6c65120c99fd8ac7d3235.bundle,exported_icons\Texture2D\Sensor_02.png,4181107916922673383,256,256
Texture2D,Sensor,itemsgroup_assets_lootsensor_c4e4411d7dd6c65120c99fd8ac7d3235.bundle,exported_icons\Texture2D\Sensor.png,4537793190374016847,128,128
Texture2D,SetOfTools,itemsgroup_assets_lootsetoftools_b75ab78d4843d329fdab1df88c3d188c.bundle,exported_icons\Texture2D\SetOfTools.png,8441486485637256409,512,512
Texture2D,SetOfWrenches,itemsgroup_assets_lootsetofwrenches_a150df04f1aa636fa3f566314934d58a.bundle,exported_icons\Texture2D\SetOfWrenches.png,-5463255163650719616,512,512
Texture2D,SewingKit,itemsgroup_assets_lootsewingkit_2949eba1de27d418db20b8cd9d6027d7.bundle,exported_icons\Texture2D\SewingKit.png,-5600943872818079941,256,256
Texture2D,SewingMachine_2,itemsgroup_assets_lootsewingmachine_2_0e1eb8d15e0306abdbe8ecb4ca61d0bb.bundle,exported_icons\Texture2D\SewingMachine_2.png,-8423772219328993740,512,512
Texture2D,SewingMachine,itemsgroup_assets_lootsewingmachine_ffc76fb5ed841a291f609b7464ec8fba.bundle,exported_icons\Texture2D\SewingMachine.png,139516292654937836,512,512
Texture2D,SewingScissors,itemsgroup_assets_lootsewingscissors_221ee8db94c2d5be3c5a3439a2a286c9.bundle,exported_icons\Texture2D\SewingScissors.png,5350230527502266225,256,256
Texture2D,ShearsForMetal,itemsgroup_assets_lootshearsformetal_18bd0d815ab7bff4cc76681aa92641c6.bundle,exported_icons\Texture2D\ShearsForMetal.png,-635292407824371949,256,256
Texture2D,Shovel_01_M,itemsgroup_assets_lootshovel_01_m_e9533f79e130a6bc3edee33b4c4a0676.bundle,exported_icons\Texture2D\Shovel_01_M.png,-1225039751858491852,256,256
Texture2D,Sneakers,itemsgroup_assets_lootsneakers_93734e97fee223aa29ddcd697f86b4f4.bundle,exported_icons\Texture2D\Sneakers.png,-7482796495804583273,256,256
Texture2D,Soap_01_S,itemsgroup_assets_lootsoap_01_s_0986153e267d01d20d985107592507ae.bundle,exported_icons\Texture2D\Soap_01_S.png,2940294628654585632,256,256
Texture2D,SodaCanCrumpled,itemsgroup_assets_lootsodacancrumpled_68cab29df9f4a65284e84fb45b900d85.bundle,exported_icons\Texture2D\SodaCanCrumpled.png,-8206584084689299834,256,256
Texture2D,SolderingIron,itemsgroup_assets_lootsolderingiron_74fad066e5d7091b2528dca70f7ddfd6.bundle,exported_icons\Texture2D\SolderingIron.png,7391992229678924403,256,256
Texture2D,SparkPlug,itemsgroup_assets_lootsparkplug_af205dc591a212ae22fe45b4403e650c.bundle,exported_icons\Texture2D\SparkPlug.png,-2707155909701369655,256,256
Texture2D,Spinning,itemsgroup_assets_lootspinning_11750fe1df7705ed91104fce8b2dfe60.bundle,exported_icons\Texture2D\Spinning.png,-5360932436422947451,256,256
Texture2D,SSD,itemsgroup_assets_lootssd_d9339922b01e76b0e4c746f2bf5c2dd2.bundle,exported_icons\Texture2D\SSD.png,-6977442599900998382,256,256
Texture2D,Sunglasses,itemsgroup_assets_lootsunglasses_2e5f3466aba092e9b289de90aa9fb616.bundle,exported_icons\Texture2D\Sunglasses.png,-2220925865946062055,256,256
Texture2D,Syringe,itemsgroup_assets_lootsyringe_cdcc5ee35f33e36c5c5273123cb637a3.bundle,exported_icons\Texture2D\Syringe.png,-2071132842997564079,128,128
Texture2D,TableLamp,itemsgroup_assets_loottablelamp_841f702f005c7b81cba2ab351e90db02.bundle,exported_icons\Texture2D\TableLamp.png,-6388586229263349659,256,256
Texture2D,TappingScrew,itemsgroup_assets_loottappingscrew_7e3b890ea514183fef28e5edb2e96c68.bundle,exported_icons\Texture2D\TappingScrew.png,9203489739941077488,256,256
Texture2D,Cotton,itemsgroup_assets_loottarpaulin_2fb8bbe7ad780e61404822d32e604a20.bundle,exported_icons\Texture2D\Cotton.png,-3134497212016437460,256,256
Texture2D,Aramid,itemsgroup_assets_loottarpaulin_2fb8bbe7ad780e61404822d32e604a20.bundle,exported_icons\Texture2D\Aramid.png,-1972020418818149695,256,256
Texture2D,BNeylon,itemsgroup_assets_loottarpaulin_2fb8bbe7ad780e61404822d32e604a20.bundle,exported_icons\Texture2D\BNeylon.png,-518186828500694579,256,256
Texture2D,Tarpaulin,itemsgroup_assets_loottarpaulin_2fb8bbe7ad780e61404822d32e604a20.bundle,exported_icons\Texture2D\Tarpaulin.png,41853281934720911,256,256
Texture2D,Polyester,itemsgroup_assets_loottarpaulin_2fb8bbe7ad780e61404822d32e604a20.bundle,exported_icons\Texture2D\Polyester.png,2313012084802666084,256,256
Texture2D,Teapot,itemsgroup_assets_lootteapot_1d6500db82142eac4b015be3cab7b569.bundle,exported_icons\Texture2D\Teapot.png,-5232410021186279635,256,256
Texture2D,TermiteS,itemsgroup_assets_loottermite_08c0667f7be1939caac128d4e991efc4.bundle,exported_icons\Texture2D\TermiteS.png,-5954626625657702328,256,256
Texture2D,Termite,itemsgroup_assets_loottermite_08c0667f7be1939caac128d4e991efc4.bundle,exported_icons\Texture2D\Termite.png,2718721822101092689,256,256
Texture2D,TermiteX,itemsgroup_assets_loottermite_08c0667f7be1939caac128d4e991efc4.bundle,exported_icons\Texture2D\TermiteX.png,6705520582392105503,256,256
Texture2D,TitaniumCable,itemsgroup_assets_loottitaniumcable_1ce964ef0613b94a29a80ff1be5ff8e8.bundle,exported_icons\Texture2D\TitaniumCable.png,-4747002871304388403,256,256
Texture2D,HDPE,itemsgroup_assets_loottnt_54f360d56d7e10da3deea1e7c9cf7730.bundle,exported_icons\Texture2D\HDPE.png,-7944774477239175127,256,256
Texture2D,Acrylic,itemsgroup_assets_loottnt_54f360d56d7e10da3deea1e7c9cf7730.bundle,exported_icons\Texture2D\Acrylic.png,-4954798808647864677,256,256
Texture2D,PVC,itemsgroup_assets_loottnt_54f360d56d7e10da3deea1e7c9cf7730.bundle,exported_icons\Texture2D\PVC.png,3414642336910654128,256,256
Texture2D,Bakelite,itemsgroup_assets_loottnt_54f360d56d7e10da3deea1e7c9cf7730.bundle,exported_icons\Texture2D\Bakelite.png,6099018564938977714,256,256
Texture2D,TNT,itemsgroup_assets_loottnt_54f360d56d7e10da3deea1e7c9cf7730.bundle,exported_icons\Texture2D\TNT.png,6340713353499550380,256,256
Texture2D,OpticalLenses,itemsgroup_assets_loottnt_54f360d56d7e10da3deea1e7c9cf7730.bundle,exported_icons\Texture2D\OpticalLenses.png,7402495792908286489,256,256
Texture2D,Thermoplast,itemsgroup_assets_loottnt_54f360d56d7e10da3deea1e7c9cf7730.bundle,exported_icons\Texture2D\Thermoplast.png,9023216887510187727,256,256
Texture2D,ToiletPaper_01_S,itemsgroup_assets_loottoiletpaper_01_s_c398d1df94726c28640f8ab357f1c49f.bundle,exported_icons\Texture2D\ToiletPaper_01_S.png,-3017113953457610236,256,256
Texture2D,Tool_Battery,itemsgroup_assets_loottool_battery_e4a251b97b2aae12e7dc0e2f2973a57a.bundle,exported_icons\Texture2D\Tool_Battery.png,-4651078319245256845,256,256
Texture2D,Hardrubber,itemsgroup_assets_loottorpex_b5753021ba9359e60d66af49d26789f0.bundle,exported_icons\Texture2D\Hardrubber.png,-7438002937231447851,256,256
Texture2D,CR,itemsgroup_assets_loottorpex_b5753021ba9359e60d66af49d26789f0.bundle,exported_icons\Texture2D\CR.png,-3779759471393079677,256,256
Texture2D,Ebonite,itemsgroup_assets_loottorpex_b5753021ba9359e60d66af49d26789f0.bundle,exported_icons\Texture2D\Ebonite.png,1748861122541980221,256,256
Texture2D,Torpex,itemsgroup_assets_loottorpex_b5753021ba9359e60d66af49d26789f0.bundle,exported_icons\Texture2D\Torpex.png,4263356072628119691,256,256
Texture2D,NBR,itemsgroup_assets_loottorpex_b5753021ba9359e60d66af49d26789f0.bundle,exported_icons\Texture2D\NBR.png,6962798190573128447,256,256
Texture2D,Silicone,itemsgroup_assets_loottorpex_b5753021ba9359e60d66af49d26789f0.bundle,exported_icons\Texture2D\Silicone.png,7352095319008730497,256,256
Texture2D,Towrope,itemsgroup_assets_loottowrope_f6ad9ff361d55c4243f9a85de3924bf0.bundle,exported_icons\Texture2D\Towrope.png,-4804103652681835347,512,512
Texture2D,ToyCube_01_S,itemsgroup_assets_loottoycube_01_s_62cca198647016e47e87d171a94531ec.bundle,exported_icons\Texture2D\ToyCube_01_S.png,-1531584881808015229,256,256
Texture2D,ToyHorse_01,itemsgroup_assets_loottoyhorse_01_123c96ff8ee2456e2155a60dd21d253c.bundle,exported_icons\Texture2D\ToyHorse_01.png,3314748273616191566,256,256
Texture2D,ToyHorse_02,itemsgroup_assets_loottoyhorse_02_fa710b44af8e56d492db2b47a8c2fc88.bundle,exported_icons\Texture2D\ToyHorse_02.png,5941411551338077493,256,256
Texture2D,ToyRocket_01,itemsgroup_assets_loottoyrocket_01_4eb88df407e2ed6b6a686bd1085a57ed.bundle,exported_icons\Texture2D\ToyRocket_01.png,-1773983923432587686,256,256
Texture2D,TrackSuit,itemsgroup_assets_loottracksuit_388f9cd652509cfa7098487783b4b07a.bundle,exported_icons\Texture2D\TrackSuit.png,-2404527385232467216,512,512
Texture2D,Tshirt,itemsgroup_assets_loottshirt_f7ab7e491be27253b4cc5a80627b75f3.bundle,exported_icons\Texture2D\Tshirt.png,-7616140644133424077,512,512
Texture2D,Tshirt3,itemsgroup_assets_loottshirt_f7ab7e491be27253b4cc5a80627b75f3.bundle,exported_icons\Texture2D\Tshirt3.png,-5542642391908618358,512,512
Texture2D,Tshirt_Head,itemsgroup_assets_loottshirt_f7ab7e491be27253b4cc5a80627b75f3.bundle,exported_icons\Texture2D\Tshirt_Head.png,-2702155658061664054,512,512
Texture2D,Tshirt4,itemsgroup_assets_loottshirt_f7ab7e491be27253b4cc5a80627b75f3.bundle,exported_icons\Texture2D\Tshirt4.png,1785579534605007079,512,512
Texture2D,Tshirt1,itemsgroup_assets_loottshirt_f7ab7e491be27253b4cc5a80627b75f3.bundle,exported_icons\Texture2D\Tshirt1.png,5477285351964187052,512,512
Texture2D,Umbrella,itemsgroup_assets_lootumbrella_6a528172cba989ae15ee558fb860ef56.bundle,exported_icons\Texture2D\Umbrella.png,172413376881583266,256,256
Texture2D,USBflash_03,itemsgroup_assets_lootusbflash_29c5662b555ee4ca7d5df1aa0e5550cd.bundle,exported_icons\Texture2D\USBflash_03.png,-7647375665331568478,256,256
Texture2D,USBflash_Green,itemsgroup_assets_lootusbflash_29c5662b555ee4ca7d5df1aa0e5550cd.bundle,exported_icons\Texture2D\USBflash_Green.png,-3697223658014314655,256,256
Texture2D,USBflash_02,itemsgroup_assets_lootusbflash_29c5662b555ee4ca7d5df1aa0e5550cd.bundle,exported_icons\Texture2D\USBflash_02.png,-3571830127661723058,256,256
Texture2D,USBflash_04,itemsgroup_assets_lootusbflash_29c5662b555ee4ca7d5df1aa0e5550cd.bundle,exported_icons\Texture2D\USBflash_04.png,5464906939959376690,256,256
Texture2D,USBflash_05,itemsgroup_assets_lootusbflash_29c5662b555ee4ca7d5df1aa0e5550cd.bundle,exported_icons\Texture2D\USBflash_05.png,6151518455645877757,256,256
Texture2D,USBflash,itemsgroup_assets_lootusbflash_29c5662b555ee4ca7d5df1aa0e5550cd.bundle,exported_icons\Texture2D\USBflash.png,6703590414101712080,256,256
Texture2D,UtilityKnife_01_S,itemsgroup_assets_lootutilityknife_01_s_5602cc12d8c5bdf9349d2f5ffbdb5ec8.bundle,exported_icons\Texture2D\UtilityKnife_01_S.png,-8654796365186077902,256,256
Texture2D,VacuumTube_01_S,itemsgroup_assets_lootvacuumtube_01_s_c5641486022b97438e69f3b2d2c7b372.bundle,exported_icons\Texture2D\VacuumTube_01_S.png,-6004066013084370070,256,256
Texture2D,Vase_01,itemsgroup_assets_lootvase_01_b30821d81e50cd2873ce30ea6bdce65f.bundle,exported_icons\Texture2D\Vase_01.png,5156588454623038804,512,256
Texture2D,Videogame_01_M,itemsgroup_assets_lootvideogame_01_m_a33890da563b23b18e3f573c1c1d2a32.bundle,exported_icons\Texture2D\Videogame_01_M.png,-2919656487630474510,256,256
Texture2D,Videogame_02,itemsgroup_assets_lootvideogame_02_a9161749e34f73c5b56fe67edb66e039.bundle,exported_icons\Texture2D\Videogame_02.png,3985992172596417793,256,256
Texture2D,VintageWatch_01_S,itemsgroup_assets_lootvintagewatch_01_s_4544dea39c82f4bf14ee822674ac0d6f.bundle,exported_icons\Texture2D\VintageWatch_01_S.png,-6530021680938757132,256,256
Texture2D,Vinyl_Box2,itemsgroup_assets_lootvinylbox_f506a5649533461cc8b2707133cb0304.bundle,exported_icons\Texture2D\Vinyl_Box2.png,-6892283633602960331,256,256
Texture2D,Vinyl_Box3,itemsgroup_assets_lootvinylbox_f506a5649533461cc8b2707133cb0304.bundle,exported_icons\Texture2D\Vinyl_Box3.png,-3640957742960808699,256,256
Texture2D,Vinyl_Box_4,itemsgroup_assets_lootvinylbox_f506a5649533461cc8b2707133cb0304.bundle,exported_icons\Texture2D\Vinyl_Box_4.png,-1628454764725013955,512,512
